webtoon_id,title,genre,thumbnail,summary,episodes,Created by,view,subscribe,grade,released_date,url,cover,likes,Written by,Art by,Adapted by,Original work by,Assisted by
3596,The Greatest Estate Developer,Fantasy,https://webtoon-phinf.pstatic.net/20211116_29/1637004533211yvA4R_PNG/4The+Greatest+Estate+Developer_Launch_desktop_landingpage_FG.png,"When civil engineering student Suho Kim falls asleep reading a fantasy novel, he wakes up as a character in the book! Suho is now in the body of Lloyd Frontera, a lazy noble who loves to drink, and whose family is in a mountain of debt. Using his engineering knowledge, Suho designs inventions to avert the terrible future that lies in wait for him. With the help of a giant hamster, a knight, and the world’s magic, can Suho dig his new family out of debt and build a better future?",26,,4.7M,"220,997",9.89,"Nov 20, 2021",https://www.webtoons.com/en/fantasy/the-greatest-estate-developer/list?title_no=3596,https://webtoon-phinf.pstatic.net/20211116_239/1637004214959piwJa_JPEG/4The+Greatest+Estate+Developer_Launch_desktop_thumbnail.jpg?type=a210,"672,703",,Kim Hyunsoo,Lee hyunmin,BK_Moon,
2509,Seasons of Blossom,Romance,https://webtoon-phinf.pstatic.net/20210323_6/1616439450267NAA7p_PNG/6SeasonsOfBlossom_desktop_landingpage_FG.png,"Oh, to be young and in love. Oh, to be wild and carefree. The springtime of life is intense, tumultuous, and at times, oh so confusing. Spring, summer, fall and winter -- love blossoms in all seasons.",84,,41.5M,"763,176",9.87,"Mar 22, 2021",https://www.webtoons.com/en/romance/seasonsofblossom/list?title_no=2509,https://webtoon-phinf.pstatic.net/20210323_300/16164393854566hlKg_JPEG/0SeasonsOfBlossom_desktop_thumbnail.jpg?type=a210,5.2M,HONGDUCK,NEMONE,,,
2533,To You Who Swallowed a Star,Romance,https://webtoon-phinf.pstatic.net/20210922_190/1632244015838jsde7_PNG/0ToYouWhoSwallowedaStar_Refresh_desktop_landingpage_FG.png,"When Jiu Seo moves out of her childhood friend’s mansion and into a small one-bedroom apartment, she thinks her world is ending -- that is, until she meets Hajun and Hayul, the neglected children who live downstairs. When a scouting offer comes in for Hajun to join an idol survival program, Jiu encourages him to audition, completely unaware of how it will change the trajectory of her and everyone else’s lives forever.",64,ARI,19.9M,"477,053",9.51,"Mar 7, 2021",https://www.webtoons.com/en/romance/to-you-who-swallowed-a-star/list?title_no=2533,https://webtoon-phinf.pstatic.net/20210922_125/1632243968847FaEpw_JPEG/7ToYouWhoSwallowedaStar_Refresh_desktop_thumbnail.jpg?type=a210,2.8M,,,,,
4161,Write to Your Heart!,Drama,https://webtoon-phinf.pstatic.net/20220430_76/1651261095299fQYWM_PNG/2WTYH_landingpage_desktop_fg.png,"Dohui has horrible handwriting – except she doesn’t! She just hasn’t overcome her complex about the unique way she holds a pencil… not yet, anyway. When team leader Chanyeol Jeong takes interest in Dohui’s handwriting, she joins his project and they begin a professional partnership. As she begins working with Chanyeol, will Dohui be able to overcome her insecurity? And could their business relationship develop into something more?",3,vaguni,"453,289","54,779",9.22,"May 3, 2022",https://www.webtoons.com/en/drama/write-to-your-heart/list?title_no=4161,https://webtoon-phinf.pstatic.net/20220430_23/1651261055580vLaVo_JPEG/9WTYH_thumbnail_desktop.jpg?type=a210,"31,696",,,,,
4118,Mistake,Drama,https://webtoon-phinf.pstatic.net/20220408_157/16493569109031FCH2_PNG/9Mistake_Launch_landingpage_desktop_fg.png,"Kana and Arya see something they shouldn’t have while studying for their school’s mathematics competition... They catch their classmate, Melinda, and the headmaster’s son, Nico, recording an intimate encounter in the library. Nico sees the voyeuristic pair and puts Kana and Arya’s names on the video when he uploads it. When the video goes viral, Kana and Arya are forced into a reputation-saving marriage. It’ll be tough adjusting to their new lives as a married couple, but hopefully they have what it takes to learn to love one another.",4,,"527,258","127,368",7.82,"Apr 25, 2022",https://www.webtoons.com/en/drama/mistake/list?title_no=4118,https://webtoon-phinf.pstatic.net/20220408_241/16493568857439yslx_JPEG/6Mistake_Launch_thumbnail_desktop.jpg?type=a210,"46,313",Honeytoast,Cindy Chwa,,,
2268,Viral Hit,Action,https://webtoon-phinf.pstatic.net/20201009_59/1602189966526cotS3_PNG/103_EC9E91ED9288EC8381EC84B8_PC_ECBA90EBA6ADED84B0.png,"Scrawny high school student Hobin Yoo is probably the last guy you’d expect to star in a NewTube channel that revolves around fighting. But after following some advice from a mysterious NewTube channel, Hobin is soon knocking out guys stronger than him and raking in more money than he could have ever dreamed of. Can Hobin keep this up, or will he eventually meet his match?",111,,42.6M,"612,900",9.84,"Oct 12, 2020",https://www.webtoons.com/en/action/viral-hit/list?title_no=2268,https://webtoon-phinf.pstatic.net/20201009_122/1602189856808UU9u3_JPEG/410_EC8DB8EB84A4EC9DBC_ipad.jpg?type=a210,4.4M,Taejun Pak,Kim Junghyun,,,
1882,Lost in Translation,Drama,https://webtoon-phinf.pstatic.net/20200115_88/15790541718851pLjQ_PNG/03_EC9E91ED9288EC8381EC84B8_PC_ECBA90EBA6ADED84B0.png,"The up-and-coming K-pop group Mayhem is steadily climbing the charts, but fame doesn't come for free. Bad Boy front man of the group Wyld knows this all too well. Forced to take on a controversial persona behind his fellow members' backs to help keep the momentum going, can Wyld keep sight of himself beneath all the lies and scandals? Or will he become his own false persona?",115,Jjolee,38.8M,"616,928",9.71,"Mar 12, 2020",https://www.webtoons.com/en/drama/lost-in-translation/list?title_no=1882,https://webtoon-phinf.pstatic.net/20210329_186/1616995182174xUMwj_JPEG/0Lost-in-Translation_ipad.jpg?type=a210,5.9M,,,,,
4115,The Tax Reaper,Drama,https://webtoon-phinf.pstatic.net/20220419_5/1650308432021C2rFG_PNG/4TheTaxReaper_landingpage_desktop_fg.png,"Crooked businessmen and civil servants got you down? Call the undertaker of the tax world, the Tax Reaper. Jaehyeon Shin has a gift that lets him see the amount of illegally withheld taxes as a number floating above people’s heads. But when he uses this ability to whistleblow on someone in his own company, he gets the axe. Branded a traitor in the business world, he decides to become a government employee and catch all the dirty white-collar criminals that profit through tax loopholes. Who’s neck will the Tax Reaper’s righteous blade strike next?",8,,2M,"191,062",9.06,"Apr 4, 2022",https://www.webtoons.com/en/drama/the-tax-reaper/list?title_no=4115,https://webtoon-phinf.pstatic.net/20220419_143/1650308377504t63Al_JPEG/9TheTaxReaper_thumbnail_desktop.jpg?type=a210,"187,269",,Since,Elgar,WintersleepTurtle,
3595,Study Group,Action,https://webtoon-phinf.pstatic.net/20211112_150/1636694823854jG8Ch_PNG/4StudyGroup_desktop_landingpage_fg.png,"Nicknamed the “school for future criminals,” Yusung Technical High School isn’t exactly the ideal place to study. A rarity among his peers, Gamin is a student with just one goal: to get into university. At a school where it’s every man for himself, he is rejected from countless study groups before he decides to form his own. When Hankyeong, Gamin’s former tutor, joins his high school in hopes of earning her teacher certification, it seems like they’re both reaching for the impossible. Can they defeat the odds and achieve their dreams?",27,,6.2M,"379,267",9.76,"Nov 13, 2021",https://www.webtoons.com/en/action/study-group/list?title_no=3595,https://webtoon-phinf.pstatic.net/20211112_206/16366947703289Rb91_JPEG/5StudyGroup_desktop_thumbnail.jpg?type=a210,"700,255",Hyungwuk Shin,Seungyeon Ryu,,,
3994,Aza,Fantasy,https://webtoon-phinf.pstatic.net/20220309_150/1646789748350lhPCA_PNG/2Aza_landingpage_desktop_fg.png,"Throughout history, humans have been at war with the Fallen, demonic creatures who were banished to live in the Barrens for their sins. One day, the king of the Fallen, Azazel, is captured by the imperial hunters led by General Mu Ryang. But contrary to the general’s initial beliefs, Azazel isn’t the cold-hearted monster the legends have made him out to be. In fact, he shows compassion for his fellow Fallen who have been ruthlessly hunted down by the humans, and even offers himself up in exchange for his people’s safety. After this eye-opening encounter, Mu Ryang begins to question who the sinners really are, and Azazel plans to use the general’s changing perspective to turn him against the crown prince, Jeong Jin, and put an end to centuries' worth of conflict.",10,usaesae,2.3M,"249,848",9.75,"Mar 13, 2022",https://www.webtoons.com/en/fantasy/aza/list?title_no=3994,https://webtoon-phinf.pstatic.net/20220309_229/16467898736564e4Xr_JPEG/5Aza_thumbnail_desktop.jpg?type=a210,"223,827",,,,,
4006,The Prenup,Romance,https://webtoon-phinf.pstatic.net/20220303_141/1646300455758UUTK5_PNG/5ThePrenup_landingpage_desktop_fg.png,"What’s a girl to do when she has sworn off love completely? Get married, of course! When Seunghui Wu is scarred after the end of a relationship eight years ago, she refuses to even consider dating. But when her father comes to her with a old contract he made, promising her to another man’s son, there’s not much she can do. Despite her circumstances, Seunghui is determined to get married on her own terms, which are all conveniently laid out... in a prenup!",12,,2.6M,"200,672",8.22,"Mar 8, 2022",https://www.webtoons.com/en/romance/the-prenup/list?title_no=4006,https://webtoon-phinf.pstatic.net/20220303_51/1646300378895RXk6q_JPEG/2ThePrenup_thumbnail_desktop.jpg?type=a210,"219,843",,Siwon,anne,Flada,
2010,It's Mine,Thriller,https://webtoon-phinf.pstatic.net/20200417_269/1587087678858KdHCN_PNG/03_EC9E91ED9288EC8381EC84B8_PC_ECBA90EBA6ADED84B0.png,"There’s nothing that Yohan Do doesn’t know about his crush, Dajeong. Where she sits in class, works after school... and even where she lives. But unable to approach her, he watches her every move from afar and will do anything to protect her. Anything.",155,LuckS,84.9M,1.2M,9.73,"Apr 19, 2020",https://www.webtoons.com/en/thriller/its-mine/list?title_no=2010,https://webtoon-phinf.pstatic.net/20200417_13/1587087610555xRGmi_JPEG/10_EC8DB8EB84A4EC9DBC_ipad.jpg?type=a210,9.2M,,,,,
3647,Seven Years Later,Drama,https://webtoon-phinf.pstatic.net/20220426_207/1650933296146fBjxz_PNG/4Seven+Years+Later_Launch_landingpage_desktop_fg.png,"What would you do if you couldn’t go anywhere whenever you felt like it? Would you free yourself? This is the difficult choice high school student Kala finds herself faced with when her friends offer to take her on a new years getaway. After a series of mishaps, she finds herself in a strange situation - she appears to have been zapped seven years into the future in the blink of an eye. Will Kala overcome the bizarre experience she’s facing? The adventures of a girl out of time begin now!",4,,"457,402","137,276",9.70,"Apr 25, 2022",https://www.webtoons.com/en/drama/seven-years-later/list?title_no=3647,https://webtoon-phinf.pstatic.net/20220404_242/1649042422354TtITO_JPEG/1Seven+Years+Later_Launch_thumbnail_desktop.jpg?type=a210,"50,443",Tirapuw,hievasp,,,
2395,Secret Playlist,Romance,https://webtoon-phinf.pstatic.net/20201212_92/1607741465909avGaQ_PNG/5SecretPlaylist_desktop_landingpage_FG.png,"Hanju is your ordinary university student… except for the fact that she’s also the up-and-coming Metube cover artist, PLII. When popular boy group member Levi takes notice of PLII and requests to collaborate, Hanju will do anything to hide her secret identity. But as the two grow closer working on a class project, Hanju’s cover begins to unravel. Will Levi discover her secret?",73,2F,26.5M,"615,680",9.62,"Dec 24, 2020",https://www.webtoons.com/en/romance/secret-playlist/list?title_no=2395,https://webtoon-phinf.pstatic.net/20201212_28/1607741277092hfNtE_JPEG/4SecretPlaylist_desktop_thumbnail.jpg?type=a210,3.6M,,,,,
3345,"Date First, Love Later",Romance,https://webtoon-phinf.pstatic.net/20210924_45/1632421890683EIO6S_PNG/0Date+First2C+Love+Later_Launch_desktop_landingpage_FG.png,"Jaerim Lee, a student in film studies major, needed a way to quiet down the rumors that he's into guys. Gaeun Cha, a student in screenwriting major, needed to get away from the dorky senior who was always hitting on her. The two of them begin a contractual relationship to solve their problems, but as they get to know each other, Gaeun starts to fall for Jaerim’s charm little by little...",36,,8.4M,"320,764",9.62,"Sep 14, 2021",https://www.webtoons.com/en/romance/date-first-love-later/list?title_no=3345,https://webtoon-phinf.pstatic.net/20210923_181/1632358380903KssVG_JPEG/8Date+First2C+Love+Later_Launch_desktop_thumbnail.jpg?type=a210,"842,058",,jungmi,the gom (HAPPYBOOKSTOYOU),BABABA,
2683,Let Me Stay Over Tonight!,Romance,https://webtoon-phinf.pstatic.net/20210510_120/1620576314969yc0Nu_PNG/9MicrosoftTeams-image+285929.png,"28-year-old Gyuri Gam wakes up one morning after a night of heavy drinking. She suddenly recalls that someone at work asked her out, but can’t remember who it was! Gyuri narrows it down to three possibilities: Seunghu, her hot co-worker who is nice to her; Myeongseok, her talented but cranky boss who she’s sure hates her; and Leo, a popular actor who anybody would kill to date. At first, Gyuri thinks the identity of her secret admirer is obvious... but is it?",54,Yunana,9.9M,"295,933",9.10,"May 9, 2021",https://www.webtoons.com/en/romance/let-me-stay-over-tonight/list?title_no=2683,https://webtoon-phinf.pstatic.net/20210430_90/16197438555910TEEm_JPEG/5Let+me+Stay+Over+Tonight_desktop_thumbnail.jpg?type=a210,1.5M,,,,Heabun,
3162,The Blood of the Butterfly,Fantasy,https://webtoon-phinf.pstatic.net/20210729_34/16275075802479J7B9_PNG/8TheBloodoftheButterflyLaunch_desktop_landingpage_FG.png,"When a swarm of giant bugs threatens to wipe out humanity, the world’s only defense is a group of humans with special abilities called Butterflies. For Maehwa Baek, Butterflies are just heroic people he sees on TV until a tragic event brings him to the scientists that created them. Soon, Maehwa must confront questions about himself that he has long avoided: why does he lose control at the sight of his own blood? And what happened during the 13 years of his life that he can’t remember?",39,Remin,8.5M,"422,849",9.70,"Aug 20, 2021",https://www.webtoons.com/en/fantasy/blood-of-the-butterfly/list?title_no=3162,https://webtoon-phinf.pstatic.net/20210729_106/16275075210596m5SX_JPEG/6TheBloodoftheButterflyLaunch_desktop_thumbnail.jpg?type=a210,1M,,,,,
2049,"Mom, I'm Sorry",Drama,https://webtoon-phinf.pstatic.net/20200609_132/159165897471718ptI_PNG/03_EC9E91ED9288EC8381EC84B8_PC_ECBA90EBA6ADED84B0.png,"“Mom, I’m sorry. Please don’t die.” When Henry realizes death is at his mother’s doorstep, he strikes a deal with a lifespan dealer to give years of his own life to his ailing mother. Now, his mother is a 20-year-old college student with a full life ahead of her, and Henry devotes his remaining days to helping her live life to the fullest. But things turn complicated when his friend falls in love with her!",101,,38.8M,"802,246",9.71,"Jun 11, 2020",https://www.webtoons.com/en/drama/mom-im-sorry/list?title_no=2049,https://webtoon-phinf.pstatic.net/20210329_134/1616995571357XkyGL_JPEG/0Mom2C-I27m-Sorry_ipad.jpg?type=a210,5.1M,MiTi,GUGU,,,
